id	script	reading	english	gloss	gloss_reading	status	checks	note
h2p260	我生病了。	Wǒ shēng bìng le.	I'm sick.	أَنَا مَرِيضٌ.	Anā marīḍ.	verified	claude-blind,claude-review	
h2p261	你要吃药。	Nǐ yào chī yào.	You need to take medicine.	يَجِبُ أَنْ تَتَنَاوَلَ الدَّوَاءَ.	Yajibu an tatanāwala ad-dawāʾ.	verified	claude-blind,claude-review	
h2p262	你身体怎么样？	Nǐ shēn tǐ zěn me yàng?	How are you feeling?	كَيْفَ صِحَّتُكَ؟	Kayfa ṣiḥḥatuk?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p263	我明天要去医院。	Wǒ míng tiān yào qù yī yuàn.	I have to go to the hospital tomorrow.	يَجِبُ أَنْ أَذْهَبَ إِلَى الْمُسْتَشْفَى غَدًا.	Yajibu an adhhaba ilā al-mustashfā ghadan.	verified	claude-blind,claude-review	
h2p264	多喝水，多休息。	Duō hē shuǐ, duō xiū xi.	Drink lots of water and get lots of rest.	اِشْرَبْ مَاءً كَثِيرًا وَاسْتَرِحْ كَثِيرًا.	Ishrab māʾan kathīran wastariḥ kathīran.	verified	claude-blind,claude-review	
h2p265	门开着。	Mén kāi zhe.	The door is open.	الْبَابُ مَفْتُوحٌ.	Al-bābu maftūḥ.	verified	claude-blind,claude-review	
h2p266	请开门！	Qǐng kāi mén!	Please open the door!	اِفْتَحِ الْبَابَ مِنْ فَضْلِكَ!	Iftaḥi al-bāba min faḍlik!	verified	claude-blind,claude-review	
h2p267	你在外面吗？	Nǐ zài wài mian ma?	Are you outside?	هَلْ أَنْتَ فِي الْخَارِجِ؟	Hal anta fī al-khārij?	verified	claude-blind,claude-review	
h2p268	外面有人。	Wài mian yǒu rén.	There's someone outside.	هُنَاكَ أَحَدٌ فِي الْخَارِجِ.	Hunāka aḥadun fī al-khārij.	verified	claude-blind,claude-review	
h2p269	我们进去吧。	Wǒ men jìn qù ba.	Let's go in.	لِنَدْخُلْ.	Linadkhul.	verified	claude-blind,claude-review	
h2p270	你出来！	Nǐ chū lái!	Come out!	اُخْرُجْ!	Ukhruj!	verified	claude-blind,claude-review	
h2p271	我不想出去。	Wǒ bù xiǎng chū qù.	I don't want to go out.	لَا أُرِيدُ أَنْ أَخْرُجَ.	Lā urīdu an akhruj.	verified	claude-blind,claude-review	
h2p272	我可以进来吗？	Wǒ kě yǐ jìn lái ma?	May I come in?	هَلْ يُمْكِنُنِي الدُّخُولُ؟	Hal yumkinunī ad-dukhūl?	verified	claude-blind,claude-review	
h2p273	他出去了。	Tā chū qù le.	He's gone out.	خَرَجَ.	Kharaj.	verified	claude-blind,claude-review	
h2p274	那个人是男的还是女的？	Nà ge rén shì nán de hái shì nǚ de?	Is that person a man or a woman?	هَلْ ذٰلِكَ الشَّخْصُ رَجُلٌ أَمِ اِمْرَأَةٌ؟	Hal dhālika ash-shakhṣu rajulun ami imraʾa?	verified	claude-blind,claude-review	
h2p275	你姓什么？	Nǐ xìng shén me?	What's your surname?	مَا اسْمُ عَائِلَتِكَ؟	Mā ismu ʿāʾilatik?	verified	claude-blind,claude-review	
h2p276	我有两百块钱。	Wǒ yǒu liǎng bǎi kuài qián.	I have two hundred yuan.	عِنْدِي مِئَتَا يُوَانٍ.	ʿIndī miʾatā yuwān.	verified	claude-blind,claude-review	
h2p277	一千块太贵了！	Yì qiān kuài tài guì le!	A thousand yuan is too expensive!	أَلْفُ يُوَانٍ غَالٍ جِدًّا!	Alfu yuwānin ghālin jiddan!	verified	claude-blind,claude-review	
h2p278	我是第一！	Wǒ shì dì yī!	I'm number one!	أَنَا الْأَوَّلُ!	Anā al-ʾawwal!	verified	claude-blind,claude-review	
h2p279	我最高！	Wǒ zuì gāo!	I'm the tallest!	أَنَا الْأَطْوَلُ!	Anā al-ʾaṭwal!	verified	claude-blind,claude-review	
h2p280	你比我快。	Nǐ bǐ wǒ kuài.	You're faster than me.	أَنْتَ أَسْرَعُ مِنِّي.	Anta asraʿu minnī.	verified	claude-blind,claude-review	
h2p281	他比我大两岁。	Tā bǐ wǒ dà liǎng suì.	He's two years older than me.	هُوَ أَكْبَرُ مِنِّي بِسَنَتَيْنِ.	Huwa akbaru minnī bisanatayn.	verified	claude-blind,claude-review	
h2p282	这个比那个好。	Zhè ge bǐ nà ge hǎo.	This one is better than that one.	هٰذَا أَفْضَلُ مِنْ ذٰلِكَ.	Hādhā afḍalu min dhālik.	verified	claude-blind,claude-review	
h2p283	我没有你高。	Wǒ méi yǒu nǐ gāo.	I'm not as tall as you.	لَسْتُ طَوِيلًا مِثْلَكَ.	Lastu ṭawīlan mithlak.	verified	claude-blind,claude-review	
h2p284	这是新的吗？	Zhè shì xīn de ma?	Is this new?	هَلْ هٰذَا جَدِيدٌ؟	Hal hādhā jadīd?	verified	claude-blind,claude-review	
h2p285	我有一个新手机。	Wǒ yǒu yí gè xīn shǒu jī.	I have a new phone.	عِنْدِي هَاتِفٌ جَدِيدٌ.	ʿIndī hātifun jadīd.	verified	claude-blind,claude-review	
h2p286	我喜欢你的新衣服。	Wǒ xǐ huan nǐ de xīn yī fu.	I like your new clothes.	أُحِبُّ مَلَابِسَكَ الْجَدِيدَةَ.	Uḥibbu malābisaka al-jadīda.	verified	claude-blind,claude-review	
h2p287	这本书我看完了。	Zhè běn shū wǒ kàn wán le.	I've finished reading this book.	اِنْتَهَيْتُ مِنْ قِرَاءَةِ هٰذَا الْكِتَابِ.	Intahaytu min qirāʾati hādhā al-kitāb.	verified	claude-blind,claude-review	
h2p288	你做完了吗？	Nǐ zuò wán le ma?	Are you done?	هَلِ انْتَهَيْتَ؟	Hali intahayt?	verified	claude-blind,claude-review	
h2p289	我还没做完。	Wǒ hái méi zuò wán.	I haven't finished yet.	لَمْ أَنْتَهِ بَعْدُ.	Lam antahi baʿd.	verified	claude-blind,claude-review	
h2p290	我们开始吧！	Wǒ men kāi shǐ ba!	Let's begin!	لِنَبْدَأْ!	Linabdaʾ!	verified	claude-blind,claude-review	
h2p291	我们什么时候开始？	Wǒ men shén me shí hou kāi shǐ?	When do we start?	مَتَى نَبْدَأُ؟	Matā nabdaʾ?	verified	claude-blind,claude-review	
h2p292	你准备好了吗？	Nǐ zhǔn bèi hǎo le ma?	Are you ready?	هَلْ أَنْتَ مُسْتَعِدٌّ؟	Hal anta mustaʿidd?	verified	claude-blind,claude-review	
h2p293	我准备好了！	Wǒ zhǔn bèi hǎo le!	I'm ready!	أَنَا مُسْتَعِدٌّ!	Anā mustaʿidd!	verified	claude-blind,claude-review	
h2p294	我希望明天是晴天。	Wǒ xī wàng míng tiān shì qíng tiān.	I hope it's sunny tomorrow.	أَتَمَنَّى أَنْ يَكُونَ الْجَوُّ مُشْمِسًا غَدًا.	Atamannā an yakūna al-jawwu mushmisan ghadan.	verified	claude-blind,claude-review	
h2p295	我希望你快乐。	Wǒ xī wàng nǐ kuài lè.	I hope you're happy.	أَتَمَنَّى لَكَ السَّعَادَةَ.	Atamannā laka as-saʿāda.	verified	claude-blind,claude-review	
h2p296	可能吧。	Kě néng ba.	Maybe.	رُبَّمَا.	Rubbamā.	verified	claude-blind,claude-review	
h2p297	这样可以吗？	Zhè yàng kě yǐ ma?	Is this OK?	هَلْ هٰذَا مُنَاسِبٌ؟	Hal hādhā munāsib?	verified	claude-blind,claude-review	
h2p298	不可以！	Bù kě yǐ!	No, you can't!	لَا، لَا يَجُوزُ ذٰلِكَ!	Lā, lā yajūzu dhālik!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p299	我可以坐这儿吗？	Wǒ kě yǐ zuò zhèr ma?	May I sit here?	هَلْ يُمْكِنُنِي الْجُلُوسُ هُنَا؟	Hal yumkinunī al-julūsu hunā?	verified	claude-blind,claude-review	
h2p300	你要去哪儿？	Nǐ yào qù nǎr?	Where are you going?	إِلَى أَيْنَ تَذْهَبُ؟	Ilā ayna tadhhab?	verified	claude-blind,claude-review	
h2p301	我要这个。	Wǒ yào zhè ge.	I want this one.	أُرِيدُ هٰذَا.	Urīdu hādhā.	verified	claude-blind,claude-review	
h2p302	我什么都不要。	Wǒ shén me dōu bú yào.	I don't want anything.	لَا أُرِيدُ شَيْئًا.	Lā urīdu shayʾan.	verified	claude-blind,claude-review	
h2p303	我们一起去吧！	Wǒ men yì qǐ qù ba!	Let's go together!	لِنَذْهَبْ مَعًا!	Linadhhab maʿan!	verified	claude-blind,claude-review	
h2p304	我们一起吃饭吧。	Wǒ men yì qǐ chī fàn ba.	Let's eat together.	لِنَأْكُلْ مَعًا.	Linaʾkul maʿan.	verified	claude-blind,claude-review	
h2p305	我也想去。	Wǒ yě xiǎng qù.	I want to go too.	أُرِيدُ الذَّهَابَ أَيْضًا.	Urīdu adh-dhahāba ayḍan.	verified	claude-blind,claude-review	
h2p306	你也喜欢猫吗？	Nǐ yě xǐ huan māo ma?	Do you like cats too?	هَلْ تُحِبُّ الْقِطَطَ أَيْضًا؟	Hal tuḥibbu al-qiṭaṭa ayḍan?	verified	claude-blind,claude-review	
h2p307	他也是学生。	Tā yě shì xué sheng.	He's a student too.	هُوَ طَالِبٌ أَيْضًا.	Huwa ṭālibun ayḍan.	verified	claude-blind,claude-review	
h2p308	就是这个！	Jiù shì zhè ge!	This is the one!	هٰذَا هُوَ بِالضَّبْطِ!	Hādhā huwa bi-ḍ-ḍabṭ!	verified	claude-blind,claude-review	
h2p309	我就在这儿。	Wǒ jiù zài zhèr.	I'm right here.	هَا أَنَا هُنَا.	Hā anā hunā.	verified	claude-blind,claude-review	
h2p310	我就来！	Wǒ jiù lái!	I'm coming right away!	سَآتِي حَالًا!	Saʾātī ḥālan!	verified	claude-blind,claude-review	
h2p311	他还没来。	Tā hái méi lái.	He hasn't come yet.	لَمْ يَأْتِ بَعْدُ.	Lam yaʾti baʿd.	verified	claude-blind,claude-review	
h2p312	还有问题吗？	Hái yǒu wèn tí ma?	Any more questions?	هَلْ هُنَاكَ أَسْئِلَةٌ أُخْرَى؟	Hal hunāka asʾilatun ukhrā?	verified	claude-blind,claude-review	
h2p313	我还是学生。	Wǒ hái shì xué sheng.	I'm still a student.	مَا زِلْتُ طَالِبًا.	Mā ziltu ṭāliban.	verified	claude-blind,claude-review	
h2p314	对不起，我错了。	Duì bu qǐ, wǒ cuò le.	Sorry, I was wrong.	آسِفٌ، كُنْتُ مُخْطِئًا.	Āsif, kuntu mukhṭiʾan.	verified	claude-blind,claude-review	
h2p315	你错了。	Nǐ cuò le.	You're wrong.	أَنْتَ مُخْطِئٌ.	Anta mukhṭiʾ.	verified	claude-blind,claude-review	
h2p316	没错！	Méi cuò!	That's right!	صَحِيحٌ!	Ṣaḥīḥ!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p317	这个对吗？	Zhè ge duì ma?	Is this right?	هَلْ هٰذَا صَحِيحٌ؟	Hal hādhā ṣaḥīḥ?	verified	claude-blind,claude-review	
h2p318	你到哪儿了？	Nǐ dào nǎr le?	Where are you now?	إِلَى أَيْنَ وَصَلْتَ؟	Ilā ayna waṣalt?	verified	claude-blind,claude-review	
h2p319	我们到家了。	Wǒ men dào jiā le.	We're home.	وَصَلْنَا إِلَى الْبَيْتِ.	Waṣalnā ilā al-bayt.	verified	claude-blind,claude-review	
h2p320	我从学校回来了。	Wǒ cóng xué xiào huí lái le.	I'm back from school.	عُدْتُ مِنَ الْمَدْرَسَةِ.	ʿUdtu mina al-madrasa.	verified	claude-blind,claude-review	
h2p321	你往左边看。	Nǐ wǎng zuǒ bian kàn.	Look to the left.	اُنْظُرْ إِلَى الْيَسَارِ.	Unẓur ilā al-yasār.	verified	claude-blind,claude-review	
h2p322	左边是我家。	Zuǒ bian shì wǒ jiā.	My home is on the left.	بَيْتِي عَلَى الْيَسَارِ.	Baytī ʿalā al-yasār.	verified	claude-blind,claude-review	
h2p323	你说话太快了。	Nǐ shuō huà tài kuài le.	You talk too fast.	تَتَكَلَّمُ أَسْرَعَ مِمَّا يَنْبَغِي.	Tatakallamu asraʿa mimmā yanbaghī.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p324	请说慢一点儿。	Qǐng shuō màn yì diǎnr.	Please speak a bit more slowly.	تَكَلَّمْ بِبُطْءٍ أَكْثَرَ مِنْ فَضْلِكَ.	Takallam bibuṭʾin akthara min faḍlik.	verified	claude-blind,claude-review	
h2p325	别说话！	Bié shuō huà!	Don't talk!	لَا تَتَكَلَّمْ!	Lā tatakallam!	verified	claude-blind,claude-review	
h2p326	他不想说话。	Tā bù xiǎng shuō huà.	He doesn't want to talk.	لَا يُرِيدُ أَنْ يَتَكَلَّمَ.	Lā yurīdu an yatakallam.	verified	claude-blind,claude-review	
h2p327	我没听懂。	Wǒ méi tīng dǒng.	I didn't understand what I heard.	لَمْ أَفْهَمْ.	Lam afham.	verified	claude-blind,claude-review	
h2p328	你听懂了吗？	Nǐ tīng dǒng le ma?	Did you understand?	هَلْ فَهِمْتَ؟	Hal fahimt?	verified	claude-blind,claude-review	
h2p329	我听不懂。	Wǒ tīng bù dǒng.	I can't understand.	لَا أَفْهَمُ.	Lā afham.	verified	claude-blind,claude-review	
h2p330	我唱得不好。	Wǒ chàng de bù hǎo.	I don't sing well.	لَا أُغَنِّي جَيِّدًا.	Lā ughannī jayyidan.	verified	claude-blind,claude-review	
h2p331	你唱歌唱得真好！	Nǐ chàng gē chàng de zhēn hǎo!	You sing really well!	أَنْتَ تُغَنِّي جَيِّدًا حَقًّا!	Anta tughannī jayyidan ḥaqqan!	verified	claude-blind,claude-review	
h2p332	小猫正在睡觉。	Xiǎo māo zhèng zài shuì jiào.	The kitten is sleeping.	الْقِطُّ الصَّغِيرُ نَائِمٌ الْآنَ.	Al-qiṭṭu aṣ-ṣaghīru nāʾimun al-ʾān.	verified	claude-blind,claude-review	
h2p333	狗在外面跑。	Gǒu zài wài mian pǎo.	The dog is running around outside.	الْكَلْبُ يَجْرِي فِي الْخَارِجِ.	Al-kalbu yajrī fī al-khārij.	verified	claude-blind,claude-review	
h2p334	送你一个苹果。	Sòng nǐ yí gè píng guǒ.	Here, an apple for you.	أُهْدِيكَ تُفَّاحَةً.	Uhdīka tuffāḥa.	verified	claude-blind,claude-review	
h2p335	这是我送你的。	Zhè shì wǒ sòng nǐ de.	This is a gift from me to you.	هٰذِهِ هَدِيَّةٌ مِنِّي لَكَ.	Hādhihi hadiyyatun minnī lak.	verified	claude-blind,claude-review	
h2p336	谢谢你送我这个。	Xiè xie nǐ sòng wǒ zhè ge.	Thank you for giving me this.	شُكْرًا عَلَى إِهْدَائِكَ هٰذَا لِي.	Shukran ʿalā ihdāʾika hādhā lī.	verified	claude-blind,claude-review	
h2p337	妈妈不让我出去玩。	Mā ma bú ràng wǒ chū qù wán.	Mum won't let me go out to play.	أُمِّي لَا تَسْمَحُ لِي بِالْخُرُوجِ لِلَّعِبِ.	Ummī lā tasmaḥu lī bi-l-khurūji lillaʿib.	verified	claude-blind,claude-review	
h2p338	让我看看！	Ràng wǒ kàn kan!	Let me see!	دَعْنِي أَرَ!	Daʿnī ar!	verified	claude-blind,claude-review	
h2p339	让我想想。	Ràng wǒ xiǎng xiang.	Let me think.	دَعْنِي أُفَكِّرُ.	Daʿnī ufakkir.	verified	claude-blind,claude-review	
h2p340	我们玩得很高兴。	Wǒ men wán de hěn gāo xìng.	We had a great time.	اِسْتَمْتَعْنَا كَثِيرًا بِاللَّعِبِ.	Istamtaʿnā kathīran bi-l-laʿib.	verified	claude-blind,claude-review	
h2p341	你想玩什么？	Nǐ xiǎng wán shén me?	What do you want to play?	مَاذَا تُرِيدُ أَنْ تَلْعَبَ؟	Mādhā turīdu an talʿab?	verified	claude-blind,claude-review	
h2p342	别玩手机了！	Bié wán shǒu jī le!	Stop playing on your phone!	كَفَى لَعِبًا بِالْهَاتِفِ!	Kafā laʿiban bi-l-hātif!	verified	claude-blind,claude-review	
h2p343	你每天几点睡觉？	Nǐ měi tiān jǐ diǎn shuì jiào?	What time do you go to bed every day?	فِي أَيِّ سَاعَةٍ تَنَامُ كُلَّ يَوْمٍ؟	Fī ayyi sāʿatin tanāmu kulla yawm?	verified	claude-blind,claude-review	
h2p344	我今天起得很早。	Wǒ jīn tiān qǐ de hěn zǎo.	I got up very early today.	اِسْتَيْقَظْتُ مُبَكِّرًا جِدًّا الْيَوْمَ.	Istayqaẓtu mubakkiran jiddan al-yawm.	verified	claude-blind,claude-review	
h2p345	你起床了吗？	Nǐ qǐ chuáng le ma?	Are you up?	هَلِ اسْتَيْقَظْتَ؟	Hali istayqaẓt?	verified	claude-blind,claude-review	
h2p346	快起床！	Kuài qǐ chuáng!	Get up!	اِسْتَيْقِظْ بِسُرْعَةٍ!	Istayqiẓ bisurʿa!	verified	claude-blind,claude-review	
h2p347	他还在睡觉。	Tā hái zài shuì jiào.	He's still sleeping.	مَا زَالَ نَائِمًا.	Mā zāla nāʾiman.	verified	claude-blind,claude-review	
h2p348	今天晚上你做什么？	Jīn tiān wǎn shang nǐ zuò shén me?	What are you doing tonight?	مَاذَا تَفْعَلُ هٰذَا الْمَسَاءَ؟	Mādhā tafʿalu hādhā al-masāʾ?	verified	claude-blind,claude-review	
h2p349	我晚上要学习。	Wǒ wǎn shang yào xué xí.	I have to study tonight.	يَجِبُ أَنْ أَدْرُسَ هٰذَا الْمَسَاءَ.	Yajibu an adrusa hādhā al-masāʾ.	verified	claude-blind,claude-review	
h2p350	下午我们去跑步吧。	Xià wǔ wǒ men qù pǎo bù ba.	Let's go running this afternoon.	لِنَذْهَبْ لِلْجَرْيِ بَعْدَ الظُّهْرِ.	Linadhhab li-l-jaryi baʿda aẓ-ẓuhr.	verified	claude-blind,claude-review	
h2p351	每个星期我都去游泳。	Měi gè xīng qī wǒ dōu qù yóu yǒng.	I go swimming every week.	أَذْهَبُ لِلسِّبَاحَةِ كُلَّ أُسْبُوعٍ.	Adhhabu li-s-sibāḥati kulla usbūʿ.	verified	claude-blind,claude-review	
h2p352	我们学校有很多教室。	Wǒ men xué xiào yǒu hěn duō jiào shì.	Our school has a lot of classrooms.	فِي مَدْرَسَتِنَا فُصُولٌ كَثِيرَةٌ.	Fī madrasatinā fuṣūlun kathīra.	verified	claude-blind,claude-review	
h2p353	我的房间很小。	Wǒ de fáng jiān hěn xiǎo.	My room is very small.	غُرْفَتِي صَغِيرَةٌ جِدًّا.	Ghurfatī ṣaghīratun jiddan.	verified	claude-blind,claude-review	
h2p354	你的房间真大！	Nǐ de fáng jiān zhēn dà!	Your room is really big!	غُرْفَتُكَ كَبِيرَةٌ حَقًّا!	Ghurfatuka kabīratun ḥaqqan!	verified	claude-blind,claude-review	
h2p355	我没见过雪。	Wǒ méi jiàn guo xuě.	I've never seen snow.	لَمْ أَرَ الثَّلْجَ أَبَدًا.	Lam ara ath-thalja abadan.	verified	claude-blind,claude-review	
h2p356	雪是白的。	Xuě shì bái de.	Snow is white.	الثَّلْجُ أَبْيَضُ.	Ath-thalju abyaḍ.	verified	claude-blind,claude-review	
h2p357	西瓜里面是红的。	Xī guā lǐ mian shì hóng de.	Watermelon is red inside.	دَاخِلُ الْبَطِّيخَةِ أَحْمَرُ.	Dākhilu al-baṭṭīkhati aḥmar.	verified	claude-blind,claude-review	
h2p358	你的眼睛是什么颜色？	Nǐ de yǎn jing shì shén me yán sè?	What colour are your eyes?	مَا لَوْنُ عَيْنَيْكَ؟	Mā lawnu ʿaynayk?	verified	claude-blind,claude-review	
h2p359	他穿着红衣服。	Tā chuān zhe hóng yī fu.	He's wearing red clothes.	هُوَ يَلْبَسُ مَلَابِسَ حَمْرَاءَ.	Huwa yalbasu malābisa ḥamrāʾ.	verified	claude-blind,claude-review	
h2p360	我今天穿什么？	Wǒ jīn tiān chuān shén me?	What shall I wear today?	مَاذَا أَلْبَسُ الْيَوْمَ؟	Mādhā albasu al-yawm?	verified	claude-blind,claude-review	
h2p361	这件衣服太长了。	Zhè jiàn yī fu tài cháng le.	This piece of clothing is too long.	هٰذَا الثَّوْبُ طَوِيلٌ أَكْثَرَ مِنَ اللَّازِمِ.	Hādhā ath-thawbu ṭawīlun akthara mina al-lāzim.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p362	他很高。	Tā hěn gāo.	He is tall.	هُوَ طَوِيلٌ.	Huwa ṭawīl.	verified	claude-blind,claude-review	
h2p363	我不高，但是我很快。	Wǒ bù gāo, dàn shì wǒ hěn kuài.	I'm not tall, but I'm fast.	لَسْتُ طَوِيلًا، لٰكِنِّي سَرِيعٌ.	Lastu ṭawīlan, lākinnī sarīʿ.	verified	claude-blind,claude-review	
h2p364	虽然我很小，但是我吃得很多。	Suī rán wǒ hěn xiǎo, dàn shì wǒ chī de hěn duō.	Although I'm small, I eat a lot.	مَعَ أَنِّي صَغِيرٌ، لٰكِنِّي آكُلُ كَثِيرًا.	Maʿa annī ṣaghīr, lākinnī ākulu kathīran.	verified	claude-blind,claude-review	
h2p365	因为今天下雪，所以我们不去学校。	Yīn wèi jīn tiān xià xuě, suǒ yǐ wǒ men bú qù xué xiào.	Because it's snowing today, we're not going to school.	لِأَنَّ الثَّلْجَ يَنْزِلُ الْيَوْمَ، لَنْ نَذْهَبَ إِلَى الْمَدْرَسَةِ.	Liʾanna ath-thalja yanzilu al-yawm, lan nadhhaba ilā al-madrasa.	verified	claude-blind,claude-review	
h2p366	你为什么不高兴？	Nǐ wèi shén me bù gāo xìng?	Why aren't you happy?	لِمَاذَا أَنْتَ غَيْرُ سَعِيدٍ؟	Limādhā anta ghayru saʿīd?	verified	claude-blind,claude-review	
h2p367	你为什么在这儿？	Nǐ wèi shén me zài zhèr?	Why are you here?	لِمَاذَا أَنْتَ هُنَا؟	Limādhā anta hunā?	verified	claude-blind,claude-review	
h2p368	他为什么还没来？	Tā wèi shén me hái méi lái?	Why hasn't he come yet?	لِمَاذَا لَمْ يَأْتِ بَعْدُ؟	Limādhā lam yaʾti baʿd?	verified	claude-blind,claude-review	
h2p369	你怎么知道？	Nǐ zěn me zhī dào?	How do you know?	كَيْفَ عَرَفْتَ؟	Kayfa ʿaraft?	verified	claude-blind,claude-review	
h2p370	我知道你是谁。	Wǒ zhī dào nǐ shì shéi.	I know who you are.	أَعْرِفُ مَنْ أَنْتَ.	Aʿrifu man anta.	verified	claude-blind,claude-review	
h2p371	你知道他在哪儿吗？	Nǐ zhī dào tā zài nǎr ma?	Do you know where he is?	هَلْ تَعْرِفُ أَيْنَ هُوَ؟	Hal taʿrifu ayna huwa?	verified	claude-blind,claude-review	
h2p372	我不知道怎么说。	Wǒ bù zhī dào zěn me shuō.	I don't know how to say it.	لَا أَعْرِفُ كَيْفَ أَقُولُ ذٰلِكَ.	Lā aʿrifu kayfa aqūlu dhālik.	verified	claude-blind,claude-review	
h2p373	你觉得怎么样？	Nǐ jué de zěn me yàng?	What do you think?	مَا رَأْيُكَ؟	Mā raʾyuk?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h2p374	我觉得有点儿冷。	Wǒ jué de yǒu diǎnr lěng.	I feel a little cold.	أَشْعُرُ بِالْبَرْدِ قَلِيلًا.	Ashʿuru bi-l-bardi qalīlan.	verified	claude-blind,claude-review	
h2p375	这个问题很好。	Zhè ge wèn tí hěn hǎo.	That's a good question.	هٰذَا سُؤَالٌ جَيِّدٌ.	Hādhā suʾālun jayyid.	verified	claude-blind,claude-review	
h2p376	没问题！	Méi wèn tí!	No problem!	لَا مُشْكِلَةَ!	Lā mushkila!	verified	claude-blind,claude-review	
h2p377	我有一个问题。	Wǒ yǒu yí gè wèn tí.	I have a question.	عِنْدِي سُؤَالٌ.	ʿIndī suʾāl.	verified	claude-blind,claude-review	
h2p378	这是什么意思？	Zhè shì shén me yì si?	What does this mean?	مَاذَا يَعْنِي هٰذَا؟	Mādhā yaʿnī hādhā?	verified	claude-blind,claude-review	
h2p379	有意思！	Yǒu yì si!	Interesting!	مُمْتِعٌ!	Mumtiʿ!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h2p380	这本书很有意思。	Zhè běn shū hěn yǒu yì si.	This book is very interesting.	هٰذَا الْكِتَابُ مُمْتِعٌ جِدًّا.	Hādhā al-kitābu mumtiʿun jiddan.	verified	claude-blind,claude-review	
h2p381	那个电影有意思吗？	Nà ge diàn yǐng yǒu yì si ma?	Is that movie interesting?	هَلْ ذٰلِكَ الْفِيلْمُ مُمْتِعٌ؟	Hal dhālika al-fīlmu mumtiʿ?	verified	claude-blind,claude-review	
h2p382	你来一下。	Nǐ lái yí xià.	Come here a moment.	تَعَالَ لَحْظَةً.	Taʿāla laḥẓa.	verified	claude-blind,claude-review	
h2p383	我看一下。	Wǒ kàn yí xià.	Let me take a look.	دَعْنِي أَنْظُرْ.	Daʿnī anẓur.	verified	claude-blind,claude-review	
h2p384	我想一下。	Wǒ xiǎng yí xià.	Let me think for a moment.	دَعْنِي أُفَكِّرْ لَحْظَةً.	Daʿnī ufakkir laḥẓa.	verified	claude-blind,claude-review	
h2p385	我的手表很贵。	Wǒ de shǒu biǎo hěn guì.	My watch is expensive.	سَاعَتِي غَالِيَةٌ.	Sāʿatī ghāliya.	verified	claude-blind,claude-review	
h2p386	我的手机没电了。	Wǒ de shǒu jī méi diàn le.	My phone is out of battery.	نَفِدَتْ بَطَّارِيَّةُ هَاتِفِي.	Nafidat baṭṭāriyyatu hātifī.	verified	claude-blind,claude-review	
h2p387	这是今天的报纸。	Zhè shì jīn tiān de bào zhǐ.	This is today's newspaper.	هٰذِهِ جَرِيدَةُ الْيَوْمِ.	Hādhihi jarīdatu al-yawm.	verified	claude-blind,claude-review	
h2p388	我在机场等你。	Wǒ zài jī chǎng děng nǐ.	I'll wait for you at the airport.	سَأَنْتَظِرُكَ فِي الْمَطَارِ.	Saʾantaẓiruka fī al-maṭār.	verified	claude-blind,claude-review	
h2p389	飞机几点到？	Fēi jī jǐ diǎn dào?	What time does the plane arrive?	فِي أَيِّ سَاعَةٍ تَصِلُ الطَّائِرَةُ؟	Fī ayyi sāʿatin taṣilu aṭ-ṭāʾira?	verified	claude-blind,claude-review	
h2p390	我坐飞机去旅游。	Wǒ zuò fēi jī qù lǚ yóu.	I'm flying off on a trip.	سَأُسَافِرُ بِالطَّائِرَةِ لِلسِّيَاحَةِ.	Saʾusāfiru bi-ṭ-ṭāʾirati li-s-siyāḥa.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h2p391	你住在几号房间？	Nǐ zhù zài jǐ hào fáng jiān?	Which room are you staying in?	فِي أَيِّ غُرْفَةٍ تُقِيمُ؟	Fī ayyi ghurfatin tuqīm?	verified	claude-blind,claude-review	
h2p392	他坐公共汽车上班。	Tā zuò gōng gòng qì chē shàng bān.	He takes the bus to work.	يَذْهَبُ إِلَى الْعَمَلِ بِالْحَافِلَةِ.	Yadhhabu ilā al-ʿamali bi-l-ḥāfila.	verified	claude-blind,claude-review	
h2p393	公共汽车来了！	Gōng gòng qì chē lái le!	The bus is here!	الْحَافِلَةُ وَصَلَتْ!	Al-ḥāfilatu waṣalat!	verified	claude-blind,claude-review	
h2p394	公司离我家很远。	Gōng sī lí wǒ jiā hěn yuǎn.	The company is far from my home.	الشَّرِكَةُ بَعِيدَةٌ عَنْ بَيْتِي.	Ash-sharikatu baʿīdatun ʿan baytī.	verified	claude-blind,claude-review	
h2p395	走路去要多长时间？	Zǒu lù qù yào duō cháng shí jiān?	How long does it take to walk there?	كَمْ مِنَ الْوَقْتِ يَسْتَغْرِقُ الْمَشْيُ إِلَى هُنَاكَ؟	Kam mina al-waqti yastaghriqu al-mashyu ilā hunāk?	verified	claude-blind,claude-review	
