id	script	reading	english	gloss	gloss_reading	status	checks	note
h3p193	早上好，今天有什么好节目？	Zǎo shang hǎo, jīn tiān yǒu shén me hǎo jié mù?	Good morning! Any good shows on today?	صَبَاحُ الْخَيْرِ، أَيُّ بَرْنَامَجٍ جَيِّدٍ الْيَوْمَ؟	Ṣabāḥu al-khayr, ayyu barnāmajin jayyidin al-yawm?	verified	claude-blind,claude-review	
h3p194	又见面了，我好高兴！	Yòu jiàn miàn le, wǒ hǎo gāo xìng!	We meet again. I'm so happy!	نَلْتَقِي مَرَّةً أُخْرَى، مَا أَسْعَدَنِي!	Naltaqī marratan ukhrā, mā asʿadanī!	verified	claude-blind,claude-review	
h3p195	我先走了，明天见！	Wǒ xiān zǒu le, míng tiān jiàn!	I'm heading off first. See you tomorrow!	سَأَذْهَبُ أَنَا أَوَّلًا، إِلَى اللِّقَاءِ غَدًا!	Saʾadhhabu anā awwalan, ilā al-liqāʾi ghadan!	verified	claude-blind,claude-review	
h3p196	别关电脑，我还想玩。	Bié guān diàn nǎo, wǒ hái xiǎng wán.	Don't turn off the computer. I still want to play.	لَا تُطْفِئِ الْحَاسُوبَ، مَا زِلْتُ أُرِيدُ أَنْ أَلْعَبَ.	Lā tuṭfiʾi al-ḥāsūb, mā ziltu urīdu an alʿab.	verified	claude-blind,claude-review	
h3p197	没有你，我一个人好难过，想哭。	Méi yǒu nǐ, wǒ yí gè rén hǎo nán guò, xiǎng kū.	Without you I'm all alone and so sad I want to cry.	بِدُونِكَ أَنَا وَحِيدٌ وَحَزِينٌ جِدًّا، أُرِيدُ أَنْ أَبْكِيَ.	Bidūnika anā waḥīdun waḥazīnun jiddan, urīdu an abkiy.	verified	claude-blind,claude-review	
h3p198	谢谢你的蛋糕，好吃极了！	Xiè xie nǐ de dàn gāo, hǎo chī jí le!	Thanks for the cake. It's delicious!	شُكْرًا عَلَى كَعْكَتِكَ، مَا أَلَذَّهَا!	Shukran ʿalā kaʿkatik, mā aladhdhahā!	verified	claude-blind,claude-review	
h3p199	再给我一口，好不好？	Zài gěi wǒ yì kǒu, hǎo bu hǎo?	Give me one more bite, okay?	أَعْطِنِي قَضْمَةً أُخْرَى، هَلْ يُمْكِنُ؟	Aʿṭinī qaḍmatan ukhrā, hal yumkin?	verified	claude-blind,claude-review	
h3p201	我更饿了，你有吃的吗？	Wǒ gèng è le, nǐ yǒu chī de ma?	I'm even hungrier now. Have you got anything to eat?	ازْدَادَ جُوعِي، هَلْ عِنْدَكَ شَيْءٌ لِلْأَكْلِ؟	Izdāda jūʿī, hal ʿindaka shayʾun li-l-ʾakl?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h3p202	谢谢你关心我，我好高兴。	Xiè xie nǐ guān xīn wǒ, wǒ hǎo gāo xìng.	Thanks for caring about me. I am so happy.	شُكْرًا لِاهْتِمَامِكَ بِي، أَنَا سَعِيدٌ جِدًّا.	Shukran lihtimāmika bī, anā saʿīdun jiddan.	verified	claude-blind,claude-review	
h3p203	我们经常一起玩，我最开心了！	Wǒ men jīng cháng yì qǐ wán, wǒ zuì kāi xīn le!	We often play together, and it makes me so happy!	نَلْعَبُ مَعًا كَثِيرًا، وَهٰذَا يُسْعِدُنِي جِدًّا!	Nalʿabu maʿan kathīran, wahādhā yusʿidunī jiddan!	verified	claude-blind,claude-review	
h3p204	你刚才去哪儿了？我想你了。	Nǐ gāng cái qù nǎr le? Wǒ xiǎng nǐ le.	Where did you go just now? I missed you.	أَيْنَ ذَهَبْتَ قَبْلَ قَلِيلٍ؟ اشْتَقْتُ إِلَيْكَ.	Ayna dhahabta qabla qalīl? Ishtaqtu ilayk.	verified	claude-blind,claude-review	
h3p205	天气太热，我想开空调。	Tiān qì tài rè, wǒ xiǎng kāi kōng tiáo.	It's too hot. I want to turn on the air conditioning.	الْجَوُّ حَارٌّ جِدًّا، أُرِيدُ أَنْ أُشَغِّلَ الْمُكَيِّفَ.	Al-jawwu ḥārrun jiddan, urīdu an ushaghghila al-mukayyif.	verified	claude-blind,claude-review	
h3p206	门没关，风进来了。	Mén méi guān, fēng jìn lái le.	The door is not shut and the wind is coming in.	الْبَابُ مَفْتُوحٌ، وَالرِّيحُ تَدْخُلُ.	Al-bābu maftūḥ, wa-r-rīḥu tadkhul.	verified	claude-blind,claude-review	
h3p207	你换了新裤子，真好看！	Nǐ huàn le xīn kù zi, zhēn hǎo kàn!	You changed into new trousers. They look great!	لَبِسْتَ سِرْوَالًا جَدِيدًا، مَا أَجْمَلَهُ!	Labista sirwālan jadīdan, mā ajmalah!	verified	claude-blind,claude-review	
h3p208	我画了你，你看像不像？	Wǒ huà le nǐ, nǐ kàn xiàng bu xiàng?	I drew you. Does it look like you?	رَسَمْتُكَ، انْظُرْ، هَلْ يُشْبِهُكَ؟	Rasamtuk, inẓur, hal yushbihuk?	verified	claude-blind,claude-review	
h3p209	我对做饭很感兴趣，教教我吧。	Wǒ duì zuò fàn hěn gǎn xìng qù, jiāo jiāo wǒ ba.	I'm interested in cooking. Teach me!	أَنَا مُهْتَمٌّ جِدًّا بِالطَّبْخِ، عَلِّمْنِي!	Anā muhtammun jiddan bi-ṭ-ṭabkh, ʿallimnī!	verified	claude-blind,claude-review	
h3p210	你是晚上回来，还是明天早上回来？	Nǐ shì wǎn shang huí lái, hái shì míng tiān zǎo shang huí lái?	Are you coming back tonight or tomorrow morning?	هَلْ سَتَعُودُ فِي الْمَسَاءِ أَمْ صَبَاحَ الْغَدِ؟	Hal sataʿūdu fī al-masāʾi am ṣabāḥa al-ghad?	verified	claude-blind,claude-review	
h3p211	你决定去哪个公园了吗？	Nǐ jué dìng qù nǎ ge gōng yuán le ma?	Have you decided which park to go to?	هَلْ قَرَّرْتَ إِلَى أَيِّ حَدِيقَةٍ تَذْهَبُ؟	Hal qarrarta ilā ayyi ḥadīqatin tadhhab?	verified	claude-blind,claude-review	
h3p212	这个季节，公园里的花最多。	Zhè ge jì jié, gōng yuán lǐ de huā zuì duō.	In this season the park has the most flowers.	فِي هٰذَا الْفَصْلِ تَكُونُ الْأَزْهَارُ فِي الْحَدِيقَةِ أَكْثَرَ مَا يَكُونُ.	Fī hādhā al-faṣli takūnu al-ʾazhāru fī al-ḥadīqati akthara mā yakūn.	verified	claude-blind,claude-review	
h3p213	我不想让今天结束，再玩一会儿吧。	Wǒ bù xiǎng ràng jīn tiān jié shù, zài wán yí huìr ba.	I don't want today to end. Let's play a little longer.	لَا أُرِيدُ أَنْ يَنْتَهِيَ الْيَوْمُ، لِنَلْعَبْ لَحْظَةً أُخْرَى.	Lā urīdu an yantahiya al-yawm, linalʿab laḥẓatan ukhrā.	verified	claude-blind,claude-review	
h3p214	快到节日了，我想吃好吃的。	Kuài dào jié rì le, wǒ xiǎng chī hǎo chī de.	The festival is nearly here. I want something yummy.	الْعِيدُ قَرِيبٌ، أُرِيدُ أَنْ آكُلَ شَيْئًا لَذِيذًا.	Al-ʿīdu qarīb, urīdu an ākula shayʾan ladhīdhan.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p215	你的声音真好听，再讲一个故事吧。	Nǐ de shēng yīn zhēn hǎo tīng, zài jiǎng yí gè gù shì ba.	Your voice is lovely. Tell me another story.	صَوْتُكَ جَمِيلٌ جِدًّا، احْكِ لِي قِصَّةً أُخْرَى.	Ṣawtuka jamīlun jiddan, iḥki lī qiṣṣatan ukhrā.	verified	claude-blind,claude-review	
h3p216	我几乎什么都记得，就是忘了你的生日。	Wǒ jī hū shén me dōu jì de, jiù shì wàng le nǐ de shēng rì.	I remember almost everything, except I forgot your birthday.	أَتَذَكَّرُ كُلَّ شَيْءٍ تَقْرِيبًا، لٰكِنِّي نَسِيتُ عِيدَ مِيلَادِكَ.	Atadhakkaru kulla shayʾin taqrīban, lākinnī nasītu ʿīda mīlādik.	verified	claude-blind,claude-review	
h3p218	我想借你的书看看。	Wǒ xiǎng jiè nǐ de shū kàn kan.	I'd like to borrow your book.	أُرِيدُ أَنْ أَسْتَعِيرَ كِتَابَكَ لِأَقْرَأَهُ.	Urīdu an astaʿīra kitābaka liʾaqraʾah.	verified	claude-blind,claude-review	
h3p219	会议开完了吗？我想找你玩。	Huì yì kāi wán le ma? Wǒ xiǎng zhǎo nǐ wán.	Is the meeting over? I want to play with you.	هَلِ انْتَهَى الِاجْتِمَاعُ؟ أُرِيدُ أَنْ أَلْعَبَ مَعَكَ.	Hali intahā al-ijtimāʿ? Urīdu an alʿaba maʿak.	verified	claude-blind,claude-review	
h3p220	我们一起检查一下冰箱吧。	Wǒ men yì qǐ jiǎn chá yí xià bīng xiāng ba.	Let us check the fridge together.	لِنَفْحَصِ الثَّلَّاجَةَ مَعًا.	Linafḥaṣi ath-thallājata maʿan.	verified	claude-blind,claude-review	
h3p221	蓝色的东西，我都喜欢。	Lán sè de dōng xi, wǒ dōu xǐ huan.	I like anything blue.	أُحِبُّ كُلَّ شَيْءٍ أَزْرَقَ.	Uḥibbu kulla shayʾin azraq.	verified	claude-blind,claude-review	
h3p222	我怕黑，你别关灯。	Wǒ pà hēi, nǐ bié guān dēng.	I'm afraid of the dark. Don't turn off the light.	أَخَافُ مِنَ الظَّلَامِ، لَا تُطْفِئِ الضَّوْءَ.	Akhāfu mina aẓ-ẓalām, lā tuṭfiʾi aḍ-ḍawʾ.	verified	claude-blind,claude-review	
h3p223	你为什么哭了？谁让你不高兴？	Nǐ wèi shén me kū le? Shéi ràng nǐ bù gāo xìng?	Why are you crying? Who upset you?	لِمَاذَا بَكَيْتَ؟ مَنْ أَزْعَجَكَ؟	Limādhā bakayt? Man azʿajak?	verified	claude-blind,claude-review	
h3p226	后来你去哪儿了？我等了你很久。	Hòu lái nǐ qù nǎr le? Wǒ děng le nǐ hěn jiǔ.	Where did you go afterwards? I waited for you a long time.	وَبَعْدَ ذٰلِكَ أَيْنَ ذَهَبْتَ؟ انْتَظَرْتُكَ طَوِيلًا.	Wabaʿda dhālika ayna dhahabt? Intaẓartuka ṭawīlan.	verified	claude-blind,claude-review	
h3p227	你们国家有什么节日？	Nǐ men guó jiā yǒu shén me jié rì?	What festivals does your country have?	مَا الْأَعْيَادُ فِي بَلَدِكُمْ؟	Mā al-ʾaʿyādu fī baladikum?	verified	claude-blind,claude-review	
h3p228	我想学怎么解决问题。	Wǒ xiǎng xué zěn me jiě jué wèn tí.	I want to learn how to solve problems.	أُرِيدُ أَنْ أَتَعَلَّمَ كَيْفَ أَحُلُّ الْمَشَاكِلَ.	Urīdu an ataʿallama kayfa aḥullu al-mashākil.	verified	claude-blind,claude-review	
h3p229	我不想换衣服，我喜欢这件。	Wǒ bù xiǎng huàn yī fu, wǒ xǐ huan zhè jiàn.	I do not want to change clothes. I like this one.	لَا أُرِيدُ أَنْ أُبَدِّلَ مَلَابِسِي، أُحِبُّ هٰذِهِ.	Lā urīdu an ubaddila malābisī, uḥibbu hādhih.	verified	claude-blind,claude-review	
h3p230	你今天检查作业了吗？	Nǐ jīn tiān jiǎn chá zuò yè le ma?	Did you check your homework today?	هَلْ رَاجَعْتَ وَاجِبَكَ الْيَوْمَ؟	Hal rājaʿta wājibaka al-yawm?	verified	claude-blind,claude-review	
h3p231	我画的花好看吗？	Wǒ huà de huā hǎo kàn ma?	Does the flower I drew look nice?	هَلِ الزَّهْرَةُ الَّتِي رَسَمْتُهَا جَمِيلَةٌ؟	Hali az-zahratu allatī rasamtuhā jamīla?	verified	claude-blind,claude-review	
h3p232	你每天都很忙，我很关心你。	Nǐ měi tiān dōu hěn máng, wǒ hěn guān xīn nǐ.	You are busy every day. I care about you.	أَنْتَ مَشْغُولٌ كُلَّ يَوْمٍ، وَأَنَا أَهْتَمُّ بِكَ كَثِيرًا.	Anta mashghūlun kulla yawm, waʾanā ahtammu bika kathīran.	verified	claude-blind,claude-review	
h3p233	今天刮风，我们别去公园了。	Jīn tiān guā fēng, wǒ men bié qù gōng yuán le.	It is windy today. Let us not go to the park.	الرِّيحُ تَهُبُّ الْيَوْمَ، فَلَا نَذْهَبْ إِلَى الْحَدِيقَةِ.	Ar-rīḥu tahubbu al-yawm, falā nadhhab ilā al-ḥadīqa.	verified	claude-blind,claude-review	
h3p234	你的老朋友今天会来吗？	Nǐ de lǎo péng you jīn tiān huì lái ma?	Is your old friend coming today?	هَلْ سَيَأْتِي صَدِيقُكَ الْقَدِيمُ الْيَوْمَ؟	Hal sayaʾtī ṣadīquka al-qadīmu al-yawm?	verified	claude-blind,claude-review	
h3p235	我喜欢甜的东西，例如蛋糕和苹果。	Wǒ xǐ huan tián de dōng xi, lì rú dàn gāo hé píng guǒ.	I like sweet things, like cake and apples.	أُحِبُّ الْأَشْيَاءَ الْحُلْوَةَ، مِثْلَ الْكَعْكِ وَالتُّفَّاحِ.	Uḥibbu al-ʾashyāʾa al-ḥulwa, mithla al-kaʿki wa-t-tuffāḥ.	verified	claude-blind,claude-review	
h3p236	我的脸有点儿绿，你看到了吗？	Wǒ de liǎn yǒu diǎnr lǜ, nǐ kàn dào le ma?	My face is a little green. Did you notice?	وَجْهِي أَخْضَرُ قَلِيلًا، هَلْ رَأَيْتَ ذٰلِكَ؟	Wajhī akhḍaru qalīlan, hal raʾayta dhālik?	verified	claude-blind,claude-review	
h3p237	我每天都练习跳舞。	Wǒ měi tiān dōu liàn xí tiào wǔ.	I practise dancing every day.	أَتَمَرَّنُ عَلَى الرَّقْصِ كُلَّ يَوْمٍ.	Atamarranu ʿalā ar-raqṣi kulla yawm.	verified	claude-blind,claude-review	
h3p238	一辆红色的车开过去了。	Yí liàng hóng sè de chē kāi guò qù le.	A red car just drove past.	مَرَّتْ سَيَّارَةٌ حَمْرَاءُ.	Marrat sayyāratun ḥamrāʾ.	verified	claude-blind,claude-review	
h3p239	我想多了解你一点儿。	Wǒ xiǎng duō liǎo jiě nǐ yì diǎnr.	I want to get to know you a little better.	أُرِيدُ أَنْ أَعْرِفَكَ أَكْثَرَ قَلِيلًا.	Urīdu an aʿrifaka akthara qalīlan.	verified	claude-blind,claude-review	
h3p240	邻居家的猫今天又来了。	Lín jū jiā de māo jīn tiān yòu lái le.	The neighbour's cat came over again today.	جَاءَتْ قِطَّةُ الْجِيرَانِ الْيَوْمَ مِنْ جَدِيدٍ.	Jāʾat qiṭṭatu al-jīrāni al-yawma min jadīd.	verified	claude-blind,claude-review	
h3p241	另外，我还想吃一片面包。	Lìng wài, wǒ hái xiǎng chī yí piàn miàn bāo.	Also, I would like a slice of bread.	وَأُرِيدُ أَيْضًا قِطْعَةَ خُبْزٍ.	Waʾurīdu ayḍan qiṭʿata khubz.	verified	claude-blind,claude-review	
h3p242	你走的时候，能不能给我留着灯？	Nǐ zǒu de shí hou, néng bu néng gěi wǒ liú zhe dēng?	When you go, could you leave the light on for me?	هَلْ تَتْرُكُ لِيَ الضَّوْءَ مُضَاءً عِنْدَمَا تَذْهَبُ؟	Hal tatruku liya aḍ-ḍawʾa muḍāʾan ʿindamā tadhhab?	verified	claude-blind,claude-review	
h3p243	你留下来，好不好？	Nǐ liú xià lái, hǎo bu hǎo?	Will you stay, please?	هَلْ تَبْقَى مَعِي، مِنْ فَضْلِكَ؟	Hal tabqā maʿī, min faḍlik?	verified	claude-blind,claude-review	
h3p244	这里的楼好高啊！	Zhè lǐ de lóu hǎo gāo a!	The buildings here are so tall!	الْمَبَانِي هُنَا عَالِيَةٌ جِدًّا!	Al-mabānī hunā ʿāliyatun jiddan!	verified	claude-blind,claude-review	
h3p245	我是绿色的，你喜欢吗？	Wǒ shì lǜ sè de, nǐ xǐ huan ma?	I'm green. Do you like it?	أَنَا أَخْضَرُ، هَلْ يُعْجِبُكَ لَوْنِي؟	Anā akhḍar, hal yuʿjibuka lawnī?	verified	claude-blind,claude-review	
h3p246	我马上就好，等我一下。	Wǒ mǎ shàng jiù hǎo, děng wǒ yí xià.	I'll be ready in a moment, wait for me.	سَأَكُونُ جَاهِزًا بَعْدَ قَلِيلٍ، اِنْتَظِرْنِي لَحْظَةً.	Saʾakūnu jāhizan baʿda qalīl, intaẓirnī laḥẓa.	verified	claude-blind,claude-review	
h3p247	我对今天很满意。	Wǒ duì jīn tiān hěn mǎn yì.	I'm very happy with today.	أَنَا رَاضٍ جِدًّا عَنِ الْيَوْمِ.	Anā rāḍin jiddan ʿani al-yawm.	verified	claude-blind,claude-review	
h3p248	你的帽子真好看！	Nǐ de mào zi zhēn hǎo kàn!	Your hat looks great!	مَا أَجْمَلَ قُبَّعَتَكَ!	Mā ajmala qubbaʿatak!	verified	claude-blind,claude-review	
h3p249	我只有一米高，很小吧？	Wǒ zhǐ yǒu yì mǐ gāo, hěn xiǎo ba?	I'm only one metre tall. Pretty small, right?	طُولِي مِتْرٌ وَاحِدٌ فَقَطْ، أَلَسْتُ صَغِيرًا؟	Ṭūlī mitrun wāḥidun faqaṭ, alastu ṣaghīran?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p250	我饿了，想吃面包。	Wǒ è le, xiǎng chī miàn bāo.	I'm hungry. I want some bread.	أَنَا جَائِعٌ، أُرِيدُ أَنْ آكُلَ خُبْزًا.	Anā jāʾiʿ, urīdu an ākula khubzan.	verified	claude-blind,claude-review	
h3p251	面包真香！	Miàn bāo zhēn xiāng!	The bread smells so good!	مَا أَطْيَبَ رَائِحَةَ الْخُبْزِ!	Mā aṭyaba rāʾiḥata al-khubz!	verified	claude-blind,claude-review	
h3p252	我明白了，你是想让我安静一点儿。	Wǒ míng bái le, nǐ shì xiǎng ràng wǒ ān jìng yì diǎnr.	I get it. You want me to be quiet.	فَهِمْتُ، أَنْتَ تُرِيدُ أَنْ أَهْدَأَ قَلِيلًا.	Fahimt, anta turīdu an ahdaʾa qalīlan.	verified	claude-blind,claude-review	
h3p253	我想拿那个苹果，可是拿不到。	Wǒ xiǎng ná nà ge píng guǒ, kě shì ná bú dào.	I want to grab that apple, but I can't reach it.	أُرِيدُ أَنْ آخُذَ تِلْكَ التُّفَّاحَةَ، لٰكِنَّنِي لَا أَصِلُ إِلَيْهَا.	Urīdu an ākhudha tilka at-tuffāḥa, lākinnanī lā aṣilu ilayhā.	verified	claude-blind,claude-review	
h3p254	别拿走我的东西！	Bié ná zǒu wǒ de dōng xi!	Don't take my things!	لَا تَأْخُذْ أَغْرَاضِي!	Lā taʾkhudh aghrāḍī!	verified	claude-blind,claude-review	
h3p255	你奶奶今天会来吗？	Nǐ nǎi nai jīn tiān huì lái ma?	Is your grandmother coming today?	هَلْ سَتَأْتِي جَدَّتُكَ الْيَوْمَ؟	Hal sataʾtī jaddatuka al-yawm?	verified	claude-blind,claude-review	
h3p256	小鸟往南飞了。	Xiǎo niǎo wǎng nán fēi le.	The birds flew south.	طَارَتِ الْعَصَافِيرُ نَحْوَ الْجَنُوبِ.	Ṭārati al-ʿaṣāfīru naḥwa al-janūb.	verified	claude-blind,claude-review	
h3p257	你要走了，我有点儿难过。	Nǐ yào zǒu le, wǒ yǒu diǎnr nán guò.	You're leaving, and I feel a bit sad.	سَتَذْهَبُ، وَأَنَا حَزِينٌ قَلِيلًا.	Satadhhab, waʾanā ḥazīnun qalīlan.	verified	claude-blind,claude-review	
h3p258	我今天很难过，你和我玩吧。	Wǒ jīn tiān hěn nán guò, nǐ hé wǒ wán ba.	I'm sad today. Play with me, please.	أَنَا حَزِينٌ الْيَوْمَ، لَاعِبْنِي.	Anā ḥazīnun al-yawm, lāʿibnī.	verified	claude-blind,claude-review	
h3p259	你现在是几年级？	Nǐ xiàn zài shì jǐ nián jí?	What grade are you in now?	فِي أَيِّ صَفٍّ أَنْتَ الْآنَ؟	Fī ayyi ṣaffin anta al-ʾān?	verified	claude-blind,claude-review	
h3p260	你看起来很年轻！	Nǐ kàn qǐ lái hěn nián qīng!	You look so young!	تَبْدُو شَابًّا جِدًّا!	Tabdū shābban jiddan!	verified	claude-blind,claude-review	
h3p261	有一只鸟在树上唱歌。	Yǒu yì zhī niǎo zài shù shàng chàng gē.	A bird is singing in the tree.	عُصْفُورٌ يُغَنِّي عَلَى الشَّجَرَةِ.	ʿUṣfūrun yughannī ʿalā ash-shajara.	verified	claude-blind,claude-review	
h3p262	我会努力的！	Wǒ huì nǔ lì de!	I'll try hard!	سَأَجْتَهِدُ!	Saʾajtahid!	verified	claude-blind,claude-review	
h3p263	我每天都很努力地练习。	Wǒ měi tiān dōu hěn nǔ lì de liàn xí.	I work hard at practising every day.	أَتَدَرَّبُ بِجِدٍّ كُلَّ يَوْمٍ.	Atadarrabu bijiddin kulla yawm.	verified	claude-blind,claude-review	
h3p264	周末我们去爬山吧。	Zhōu mò wǒ men qù pá shān ba.	Let's go climbing on the weekend.	لِنَتَسَلَّقِ الْجَبَلَ فِي نِهَايَةِ الْأُسْبُوعِ.	Linatasallaqi al-jabala fī nihāyati al-ʾusbūʿ.	verified	claude-blind,claude-review	
h3p265	爬山太累了，我想睡觉。	Pá shān tài lèi le, wǒ xiǎng shuì jiào.	Climbing was so tiring. I want to sleep.	تَسَلُّقُ الْجَبَلِ مُتْعِبٌ جِدًّا، أُرِيدُ أَنْ أَنَامَ.	Tasalluqu al-jabali mutʿibun jiddan, urīdu an anām.	verified	claude-blind,claude-review	
h3p266	盘子里还有一块蛋糕。	Pán zi lǐ hái yǒu yí kuài dàn gāo.	There's still a piece of cake on the plate.	بَقِيَتْ قِطْعَةُ كَعْكٍ فِي الصَّحْنِ.	Baqiyat qiṭʿatu kaʿkin fī aṣ-ṣaḥn.	verified	claude-blind,claude-review	
h3p267	我是不是变胖了？	Wǒ shì bu shì biàn pàng le?	Have I gotten fat?	هَلْ صِرْتُ سَمِينًا؟	Hal ṣirtu samīnan?	verified	claude-blind,claude-review	
h3p268	你的皮鞋好亮啊！	Nǐ de pí xié hǎo liàng a!	Your leather shoes are so shiny!	مَا أَلْمَعَ حِذَاءَكَ الْجِلْدِيَّ!	Mā almaʿa ḥidhāʾaka al-jildiyy!	verified	claude-blind,claude-review	
h3p269	我不喝啤酒，我喜欢喝水。	Wǒ bù hē pí jiǔ, wǒ xǐ huan hē shuǐ.	I don't drink beer. I like water.	لَا أَشْرَبُ الْبِيرَةَ، أُحِبُّ شُرْبَ الْمَاءِ.	Lā ashrabu al-bīra, uḥibbu shurba al-māʾ.	verified	claude-blind,claude-review	
h3p270	瓶子里没有水了。	Píng zi lǐ méi yǒu shuǐ le.	There's no water left in the bottle.	لَمْ يَبْقَ مَاءٌ فِي الزُّجَاجَةِ.	Lam yabqa māʾun fī az-zujāja.	verified	claude-blind,claude-review	
h3p271	其实我不太饿。	Qí shí wǒ bú tài è.	Actually, I'm not that hungry.	فِي الْحَقِيقَةِ لَسْتُ جَائِعًا كَثِيرًا.	Fī al-ḥaqīqati lastu jāʾiʿan kathīran.	verified	claude-blind,claude-review	
h3p272	其实我很想你。	Qí shí wǒ hěn xiǎng nǐ.	Actually, I really miss you.	فِي الْحَقِيقَةِ أَنَا أَشْتَاقُ إِلَيْكَ كَثِيرًا.	Fī al-ḥaqīqati anā ashtāqu ilayka kathīran.	verified	claude-blind,claude-review	
h3p273	其他人都去哪儿了？	Qí tā rén dōu qù nǎr le?	Where did everybody else go?	إِلَى أَيْنَ ذَهَبَ الْبَاقُونَ؟	Ilā ayna dhahaba al-bāqūn?	verified	claude-blind,claude-review	
h3p274	飞机马上就要起飞了。	Fēi jī mǎ shàng jiù yào qǐ fēi le.	The plane is about to take off.	الطَّائِرَةُ سَتُقْلِعُ بَعْدَ قَلِيلٍ.	Aṭ-ṭāʾiratu satuqliʿu baʿda qalīl.	verified	claude-blind,claude-review	
h3p275	我没听清楚，你再说一遍吧。	Wǒ méi tīng qīng chǔ, nǐ zài shuō yí biàn ba.	I did not catch that. Say it again.	لَمْ أَسْمَعْ جَيِّدًا، قُلْ ذٰلِكَ مَرَّةً أُخْرَى.	Lam asmaʿ jayyidan, qul dhālika marratan ukhrā.	verified	claude-blind,claude-review	
h3p276	今天我想请假，不想学习。	Jīn tiān wǒ xiǎng qǐng jià, bù xiǎng xué xí.	I want to take the day off today. I don't feel like studying.	أُرِيدُ إِجَازَةً الْيَوْمَ، لَا أُرِيدُ أَنْ أَدْرُسَ.	Urīdu ijāzatan al-yawm, lā urīdu an adrus.	verified	claude-blind,claude-review	
h3p277	秋天到了，天气很好。	Qiū tiān dào le, tiān qì hěn hǎo.	Autumn is here and the weather is lovely.	جَاءَ الْخَرِيفُ، وَالْجَوُّ جَمِيلٌ.	Jāʾa al-kharīf, wa-l-jawwu jamīl.	verified	claude-blind,claude-review	
h3p278	我喜欢秋天的太阳。	Wǒ xǐ huan qiū tiān de tài yáng.	I like the autumn sun.	أُحِبُّ شَمْسَ الْخَرِيفِ.	Uḥibbu shamsa al-kharīf.	verified	claude-blind,claude-review	
h3p279	你的裙子真漂亮！	Nǐ de qún zi zhēn piào liang!	Your skirt is so pretty!	مَا أَجْمَلَ تَنُّورَتَكَ!	Mā ajmala tannūratak!	verified	claude-blind,claude-review	
h3p280	先吃饭，然后再玩。	Xiān chī fàn, rán hòu zài wán.	Eat first, then play.	لِنَأْكُلْ أَوَّلًا، ثُمَّ لِنَلْعَبْ.	Linaʾkul awwalan, thumma linalʿab.	verified	claude-blind,claude-review	
h3p281	我先睡一会儿，然后再找你玩。	Wǒ xiān shuì yí huìr, rán hòu zài zhǎo nǐ wán.	I'll take a nap first and then come play with you.	سَأَنَامُ قَلِيلًا أَوَّلًا، ثُمَّ آتِي لِأَلْعَبَ مَعَكَ.	Saʾanāmu qalīlan awwalan, thumma ātī liʾalʿaba maʿak.	verified	claude-blind,claude-review	
h3p282	你好热情啊，我喜欢你！	Nǐ hǎo rè qíng a, wǒ xǐ huan nǐ!	You're so warm and friendly. I like you!	أَنْتَ وَدُودٌ جِدًّا، أُحِبُّكَ!	Anta wadūdun jiddan, uḥibbuk!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p283	我认为今天会下雨。	Wǒ rèn wéi jīn tiān huì xià yǔ.	I think it's going to rain today.	أَظُنُّ أَنَّهَا سَتُمْطِرُ الْيَوْمَ.	Aẓunnu annahā satumṭiru al-yawm.	verified	claude-blind,claude-review	
h3p284	你认为我可爱吗？	Nǐ rèn wéi wǒ kě ài ma?	Do you think I'm cute?	هَلْ تَظُنُّ أَنَّنِي لَطِيفٌ؟	Hal taẓunnu annanī laṭīf?	verified	claude-blind,claude-review	
h3p286	你认真地看着我，我有点儿不好意思。	Nǐ rèn zhēn de kàn zhe wǒ, wǒ yǒu diǎnr bù hǎo yì si.	You're looking at me so intently, and I'm a little shy.	تَنْظُرُ إِلَيَّ بِجِدٍّ، فَأَشْعُرُ بِالْخَجَلِ قَلِيلًا.	Tanẓuru ilayya bijidd, faʾashʿuru bi-l-khajali qalīlan.	verified	claude-blind,claude-review	
h3p287	这个问题很容易。	Zhè ge wèn tí hěn róng yì.	This question is easy.	هٰذَا السُّؤَالُ سَهْلٌ جِدًّا.	Hādhā as-suʾālu sahlun jiddan.	verified	claude-blind,claude-review	
h3p288	如果你不在，我会很想你。	Rú guǒ nǐ bú zài, wǒ huì hěn xiǎng nǐ.	If you're not here, I'll miss you a lot.	إِذَا لَمْ تَكُنْ هُنَا، فَسَأَشْتَاقُ إِلَيْكَ كَثِيرًا.	Idhā lam takun hunā, fasaʾashtāqu ilayka kathīran.	verified	claude-blind,claude-review	
h3p289	如果明天下雨，我们就在家玩。	Rú guǒ míng tiān xià yǔ, wǒ men jiù zài jiā wán.	If it rains tomorrow, we'll play at home.	إِذَا أَمْطَرَتْ غَدًا، فَسَنَلْعَبُ فِي الْبَيْتِ.	Idhā amṭarat ghadan, fasanalʿabu fī al-bayt.	verified	claude-blind,claude-review	
